Detection_date,Detection_time,Tag_ID,Signal_strength,Connection,Session_date,Session_time2015-07-10T08:39:02.328,E3B2 69DF, A,E1,2015-07-10T08:39:01.646,ASL/16/3937*23

2015-07-10T08:40:04.510,28FA 24FF, 4,CD,2015-07-10T08:39:01.646,ASL/16/3937*23
2015-07-10T09:10:06.711,5564 4A4B, C,5E,2015-07-10T08:39:01.646,ASL/16/3937*23

2015-07-10T09:10:07.719,5566 4B4B, C,BC,2015-07-10T08:39:01.646,ASL/16/3937*23

2015-07-10T09:10:09.737,5566 4B4B, C,AC,2015-07-10T08:39:01.646,ASL/16/3937*23

2015-07-10T09:10:11.756,5566 4B4B, C,9C,2015-07-10T08:39:01.646,ASL/16/3937*23

2015-07-10T09:10:13.773,5566 4B4B, C,7D,2015-07-10T08:39:01.646,ASL/16/3937*23

2015-07-10T09:10:14.779,5466 4B4B, C,7E,2015-07-10T08:39:01.646,ASL/16/3937*23

2015-07-10T09:10:17.794,5566 4B43, C,6D,2015-07-10T08:39:01.646,ASL/16/3937*23

2015-07-10T09:10:19.805,5566 4B4B, C,9C,2015-07-10T08:39:01.646,ASL/16/3937*23

2015-07-10T09:10:29.866,5566 4B4B, C,9C,2015-07-10T08:39:01.646,ASL/16/3937*23

2015-07-10T09:10:32.882,1446 4B4A, C,4F,2015-07-10T08:39:01.646,ASL/16/3937*23

2015-07-10T09:10:37.927,5566 4B4B, C,BC,2015-07-10T08:39:01.646,ASL/16/3937*23

2015-07-10T09:10:38.932,5566 4B4B, C,E9,2015-07-10T08:39:01.646,ASL/16/3937*23

2015-07-10T09:10:39.936,5566 4B4B, C,FA,2015-07-10T08:39:01.646,ASL/16/3937*23

2015-07-10T09:10:40.936,5566 4B4B, C,DA,2015-07-10T08:39:01.646,ASL/16/3937*23

2015-07-10T09:10:57.663,9FFF F800, C,CB,2015-07-10T08:39:01.646,ASL/16/3937*23

2015-07-10T09:10:59.669,5566 4B4B, C,8C,2015-07-10T08:39:01.646,ASL/16/3937*23

2015-07-10T09:11:09.850,5FFF FF00, C,CB,2015-07-10T08:39:01.646,ASL/16/3937*23

2015-07-10T09:11:11.862,5566 4B4B, C,FA,2015-07-10T08:39:01.646,ASL/16/3937*23

2015-07-10T09:11:12.867,5566 4B4B, C,EA,2015-07-10T08:39:01.646,ASL/16/3937*23

2015-07-10T09:11:13.872,5566 4B4B, C,DA,2015-07-10T08:39:01.646,ASL/16/3937*23

2015-07-10T09:11:14.876,5566 4B4B, C,EA,2015-07-10T08:39:01.646,ASL/16/3937*23

2015-07-10T09:11:16.881,5566 4B4B, C,F9,2015-07-10T08:39:01.646,ASL/16/3937*23

2015-07-10T09:11:21.533,553F FFFC, D,0A,2015-07-10T08:39:01.646,ASL/16/3937*23

2015-07-10T09:11:22.544,5566 4B4B, C,E9,2015-07-10T08:39:01.646,ASL/16/3937*23

2015-07-10T09:11:23.554,5566 4B4B, C,C9,2015-07-10T08:39:01.646,ASL/16/3937*23

2015-07-10T09:11:25.573,5566 4B4B, C,EA,2015-07-10T08:39:01.646,ASL/16/3937*23

2015-07-10T09:11:26.583,5566 4B4B, C,E9,2015-07-10T08:39:01.646,ASL/16/3937*23

2015-07-10T09:11:27.593,5566 4B4B, C,E9,2015-07-10T08:39:01.646,ASL/16/3937*23

2015-07-10T09:11:28.602,5566 4B4B, C,FA,2015-07-10T08:39:01.646,ASL/16/3937*23

2015-07-10T09:11:29.612,5566 4B4B, C,D9,2015-07-10T08:39:01.646,ASL/16/3937*23

2015-07-10T09:11:30.622,5566 4B4B, C,F9,2015-07-10T08:39:01.646,ASL/16/3937*23

2015-07-10T09:11:31.631,5566 4B4B, C,F9,2015-07-10T08:39:01.646,ASL/16/3937*23

2015-07-10T09:11:32.639,5566 4B4B, C,FA,2015-07-10T08:39:01.646,ASL/16/3937*23

2015-07-10T09:11:33.645,5566 4B4B, C,EA,2015-07-10T08:39:01.646,ASL/16/3937*23

2015-07-10T09:11:34.648,5566 4B4B, C,F9,2015-07-10T08:39:01.646,ASL/16/3937*23

2015-07-10T09:11:35.650,5566 4B4B, C,EA,2015-07-10T08:39:01.646,ASL/16/3937*23

2015-07-10T09:11:44.515,5567 FFFF, D,0B,2015-07-10T08:39:01.646,ASL/16/3937*23

2015-07-10T09:11:45.521,5566 4B4B, C,F9,2015-07-10T08:39:01.646,ASL/16/3937*23

2015-07-10T09:11:46.525,5566 4B4B, C,E9,2015-07-10T08:39:01.646,ASL/16/3937*23

2015-07-10T09:11:47.526,5566 4B4B, C,F9,2015-07-10T08:39:01.646,ASL/16/3937*23

2015-07-10T09:11:53.914,557F FFFE, D,0A,2015-07-10T08:39:01.646,ASL/16/3937*23

2015-07-10T09:11:54.921,5566 4B4B, C,F9,2015-07-10T08:39:01.646,ASL/16/3937*23

2015-07-10T09:11:56.932,5566 4B4B, C,F9,2015-07-10T08:39:01.646,ASL/16/3937*23

2015-07-10T09:11:57.936,5566 4B4B, D,0A,2015-07-10T08:39:01.646,ASL/16/3937*23

2015-07-10T09:11:58.938,5566 4B4B, C,DA,2015-07-10T08:39:01.646,ASL/16/3937*23

2015-07-10T09:12:05.638,5566 4B4F, C,F9,2015-07-10T08:39:01.646,ASL/16/3937*23

2015-07-10T09:12:06.644,5566 4B4B, D,0A,2015-07-10T08:39:01.646,ASL/16/3937*23

2015-07-10T09:12:07.649,5566 4B4B, D,09,2015-07-10T08:39:01.646,ASL/16/3937*23

2015-07-10T09:12:08.652,5566 4B4B, C,FA,2015-07-10T08:39:01.646,ASL/16/3937*23

2015-07-10T09:12:09.654,5566 4B4B, C,F9,2015-07-10T08:39:01.646,ASL/16/3937*23

2015-07-10T09:12:13.140,5566 4FFF, C,F9,2015-07-10T08:39:01.646,ASL/16/3937*23

2015-07-10T09:12:20.081,4B52 4B2D, C,7C,2015-07-10T08:39:01.646,ASL/16/3937*23

2015-07-10T09:12:22.266,4B7F FFF8, C,6F,2015-07-10T08:39:01.646,ASL/16/3937*23

2015-07-10T09:12:23.272,5566 4B4B, C,E9,2015-07-10T08:39:01.646,ASL/16/3937*23

2015-07-10T09:12:24.277,5566 4B4B, C,EA,2015-07-10T08:39:01.646,ASL/16/3937*23

2015-07-10T09:12:25.280,5566 4B4B, D,09,2015-07-10T08:39:01.646,ASL/16/3937*23

2015-07-10T09:12:26.282,5566 4B4B, C,E9,2015-07-10T08:39:01.646,ASL/16/3937*23

2015-07-10T09:12:39.675,5566 4B7F, D,0A,2015-07-10T08:39:01.646,ASL/16/3937*23

2015-07-10T09:12:40.681,5566 4B4B, D,19,2015-07-10T08:39:01.646,ASL/16/3937*23

2015-07-10T09:12:41.686,5566 4B4B, D,09,2015-07-10T08:39:01.646,ASL/16/3937*23

2015-07-10T09:12:42.689,5566 4B4B, D,0A,2015-07-10T08:39:01.646,ASL/16/3937*23

2015-07-10T09:12:43.691,5566 4B4B, D,09,2015-07-10T08:39:01.646,ASL/16/3937*23

2015-07-10T09:12:49.034,5566 4B4B, C,E9,2015-07-10T08:39:01.646,ASL/16/3937*23

2015-07-10T09:13:02.768,5566 5244, C,3E,2015-07-10T08:39:01.646,ASL/16/3937*23

2015-07-10T09:13:03.773,5566 4B4B, C,CA,2015-07-10T08:39:01.646,ASL/16/3937*23

2015-07-10T09:13:04.777,5566 4B4B, C,FA,2015-07-10T08:39:01.646,ASL/16/3937*23

2015-07-10T09:13:05.780,5566 4B4B, D,0A,2015-07-10T08:39:01.646,ASL/16/3937*23

2015-07-10T09:13:06.781,5566 4B4B, C,F9,2015-07-10T08:39:01.646,ASL/16/3937*23

2015-07-10T09:13:08.787,5566 4B4B, C,F9,2015-07-10T08:39:01.646,ASL/16/3937*23

2015-07-10T09:13:09.790,5566 4B4B, C,E9,2015-07-10T08:39:01.646,ASL/16/3937*23

2015-07-10T09:13:31.534,5566 4B4F, D,0A,2015-07-10T08:39:01.646,ASL/16/3937*23

2015-07-10T09:14:23.728,5566 4B4B, C,EA,2015-07-10T08:39:01.646,ASL/16/3937*23

2015-07-10T09:14:24.732,5566 4B4B, C,C9,2015-07-10T08:39:01.646,ASL/16/3937*23

2015-07-10T09:14:46.097,5566 4B4B, C,E9,2015-07-10T08:39:01.646,ASL/16/3937*23

2015-07-10T09:14:48.105,5566 4B4B, C,F9,2015-07-10T08:39:01.646,ASL/16/3937*23

2015-07-10T09:14:59.717,5566 4BFF, C,FA,2015-07-10T08:39:01.646,ASL/16/3937*23

2015-07-10T09:15:00.721,5566 4B4B, C,FA,2015-07-10T08:39:01.646,ASL/16/3937*23

2015-07-10T09:15:33.759,5566 4B4B, C,E9,2015-07-10T08:39:01.646,ASL/16/3937*23

2015-07-10T09:15:34.763,5566 4B4B, C,F9,2015-07-10T08:39:01.646,ASL/16/3937*23

2015-07-10T09:15:51.989,5566 4B4B, C,E9,2015-07-10T08:39:01.646,ASL/16/3937*23

2015-07-10T09:15:52.993,5566 4B4B, C,FA,2015-07-10T08:39:01.646,ASL/16/3937*23

2015-07-10T09:16:21.491,5566 4B4B, C,F9,2015-07-10T08:39:01.646,ASL/16/3937*23

2015-07-10T09:16:22.496,5566 4B4B, C,E9,2015-07-10T08:39:01.646,ASL/16/3937*23

2015-07-10T09:16:23.499,5566 4B4B, C,EA,2015-07-10T08:39:01.646,ASL/16/3937*23

2015-07-10T09:16:41.959,5566 4B4B, C,E9,2015-07-10T08:39:01.646,ASL/16/3937*23

2015-07-10T09:16:51.521,5566 4B4B, C,E9,2015-07-10T08:39:01.646,ASL/16/3937*23

2015-07-10T09:17:00.963,5466 4B4B, C,7E,2015-07-10T08:39:01.646,ASL/16/3937*23

2015-07-10T09:17:02.983,4466 4A4B, C,4E,2015-07-10T08:39:01.646,ASL/16/3937*23

2015-07-10T09:17:05.003,5566 0B4A, C,4E,2015-07-10T08:39:01.646,ASL/16/3937*23

2015-07-10T09:17:07.023,5566 4B4B, C,4E,2015-07-10T08:39:01.646,ASL/16/3937*23

2015-07-10T09:17:09.044,5566 4B0B, C,6F,2015-07-10T08:39:01.646,ASL/16/3937*23

2015-07-10T09:17:16.115,5066 4B4B, C,8E,2015-07-10T08:39:01.646,ASL/16/3937*23

2015-07-10T09:17:48.280,5566 4B4B, C,7E,2015-07-10T08:39:01.646,ASL/16/3937*23

2015-07-10T09:18:06.773,5566 524C, C,6D,2015-07-10T08:39:01.646,ASL/16/3937*23

2015-07-10T09:18:19.517,5560 0A4B, C,2E,2015-07-10T08:39:01.646,ASL/16/3937*23

2015-07-10T09:18:22.539,5566 4B4B, C,CA,2015-07-10T08:39:01.646,ASL/16/3937*23

2015-07-10T09:19:10.101,5566 4B4B, C,7D,2015-07-10T08:39:01.646,ASL/16/3937*23

2015-07-10T09:19:15.115,5566 4B4B, C,7C,2015-07-10T08:39:01.646,ASL/16/3937*23

2015-07-10T09:20:05.016,5566 4B4B, C,AC,2015-07-10T08:39:01.646,ASL/16/3937*23

2015-07-10T09:20:12.710,5566 4A4B, C,3E,2015-07-10T08:39:01.646,ASL/16/3937*23

2015-07-10T09:20:14.718,5566 424B, C,5E,2015-07-10T08:39:01.646,ASL/16/3937*23

2015-07-10T09:20:18.047,5566 43FF, C,5F,2015-07-10T08:39:01.646,ASL/16/3937*23

2015-07-10T09:20:20.427,5566 524C, C,5C,2015-07-10T08:39:01.646,ASL/16/3937*23

2015-07-10T09:20:23.454,5066 4B4B, C,4E,2015-07-10T08:39:01.646,ASL/16/3937*23

2015-07-10T09:20:24.460,5566 4B4B, C,4E,2015-07-10T08:39:01.646,ASL/16/3937*23

2015-07-10T09:20:33.940,5566 4B4B, C,8E,2015-07-10T08:39:01.646,ASL/16/3937*23

2015-07-10T09:20:35.959,5566 4B4B, C,6F,2015-07-10T08:39:01.646,ASL/16/3937*23

2015-07-10T09:20:41.000,5466 494B, C,7F,2015-07-10T08:39:01.646,ASL/16/3937*23

2015-07-10T09:20:44.008,5526 024B, C,2F,2015-07-10T08:39:01.646,ASL/16/3937*23

2015-07-10T09:20:55.169,5463 FF93, C,6F,2015-07-10T08:39:01.646,ASL/16/3937*23

2015-07-10T09:20:56.172,0566 424B, C,5F,2015-07-10T08:39:01.646,ASL/16/3937*23

2015-07-10T09:21:44.566,5564 430B, C,4F,2015-07-10T08:39:01.646,ASL/16/3937*23

2015-07-10T09:21:45.571,5566 4B4B, C,BB,2015-07-10T08:39:01.646,ASL/16/3937*23

2015-07-10T09:21:46.574,5566 4B4B, C,DA,2015-07-10T08:39:01.646,ASL/16/3937*23

2015-07-10T09:22:01.839,5566 4B4B, C,EA,2015-07-10T08:39:01.646,ASL/16/3937*23

2015-07-10T09:22:02.843,5566 4B4B, C,EA,2015-07-10T08:39:01.646,ASL/16/3937*23

2015-07-10T09:22:03.846,5566 4B4B, C,DA,2015-07-10T08:39:01.646,ASL/16/3937*23

2015-07-10T09:22:04.849,5566 4B4B, C,BA,2015-07-10T08:39:01.646,ASL/16/3937*23

2015-07-10T09:22:06.854,5566 4B4B, C,DA,2015-07-10T08:39:01.646,ASL/16/3937*23

2015-07-10T09:22:07.856,5566 4B4B, C,EA,2015-07-10T08:39:01.646,ASL/16/3937*23

2015-07-10T09:22:18.265,5566 4BFF, C,CB,2015-07-10T08:39:01.646,ASL/16/3937*23

2015-07-10T09:22:20.275,5566 4B4B, C,E9,2015-07-10T08:39:01.646,ASL/16/3937*23

2015-07-10T09:22:21.279,5566 4B4B, C,AC,2015-07-10T08:39:01.646,ASL/16/3937*23

2015-07-10T09:22:23.283,5566 4B4B, C,CB,2015-07-10T08:39:01.646,ASL/16/3937*23

2015-07-10T09:22:34.575,9FFF FE00, C,DC,2015-07-10T08:39:01.646,ASL/16/3937*23

2015-07-10T09:22:37.588,5566 4B4B, C,DA,2015-07-10T08:39:01.646,ASL/16/3937*23

2015-07-10T09:22:39.594,5566 4B4B, C,DA,2015-07-10T08:39:01.646,ASL/16/3937*23

2015-07-10T09:23:18.101,553F FFFE, C,CB,2015-07-10T08:39:01.646,ASL/16/3937*23

2015-07-10T09:23:43.638,5566 4B4B, C,CA,2015-07-10T08:39:01.646,ASL/16/3937*23

2015-07-10T09:23:52.208,5566 4B4B, C,BB,2015-07-10T08:39:01.646,ASL/16/3937*23

2015-07-10T09:23:53.215,5566 4B4B, C,CA,2015-07-10T08:39:01.646,ASL/16/3937*23

2015-07-10T09:24:21.594,5566 4B4B, C,EB,2015-07-10T08:39:01.646,ASL/16/3937*23

2015-07-10T09:24:42.021,5064 0A0B, C,4E,2015-07-10T08:39:01.646,ASL/16/3937*23

2015-07-10T09:25:01.823,334B 4B52, C,F9,2015-07-10T08:39:01.646,ASL/16/3937*23

2015-07-10T09:25:04.439,334B 4B52, C,AA,2015-07-10T08:39:01.646,ASL/16/3937*23

2015-07-10T09:25:34.381,5566 4B4B, C,3D,2015-07-10T08:39:01.646,ASL/16/3937*23

2015-07-10T09:25:35.386,5566 4B4B, D,0A,2015-07-10T08:39:01.646,ASL/16/3937*23

2015-07-10T09:25:36.390,5566 4B4B, D,19,2015-07-10T08:39:01.646,ASL/16/3937*23

2015-07-10T09:25:37.393,5566 4B4B, D,09,2015-07-10T08:39:01.646,ASL/16/3937*23

2015-07-10T09:25:40.308,5566 4B4B, C,F9,2015-07-10T08:39:01.646,ASL/16/3937*23

2015-07-10T09:25:43.282,134B 4B52, C,6E,2015-07-10T08:39:01.646,ASL/16/3937*23

2015-07-10T09:25:46.654,030B 4A52, C,5E,2015-07-10T08:39:01.646,ASL/16/3937*23

2015-07-10T09:25:47.661,5566 4B4B, D,29,2015-07-10T08:39:01.646,ASL/16/3937*23

2015-07-10T09:25:49.228,5566 4B4B, C,7D,2015-07-10T08:39:01.646,ASL/16/3937*23

2015-07-10T09:25:52.201,3149 0A52, C,6E,2015-07-10T08:39:01.646,ASL/16/3937*23

2015-07-10T09:25:56.165,334B 4948, C,7F,2015-07-10T08:39:01.646,ASL/16/3937*23

2015-07-10T09:25:59.190,324B 4952, C,6D,2015-07-10T08:39:01.646,ASL/16/3937*23

2015-07-10T09:26:00.198,5566 4B4B, C,F9,2015-07-10T08:39:01.646,ASL/16/3937*23

2015-07-10T09:26:37.538,5526 4B4B, C,4F,2015-07-10T08:39:01.646,ASL/16/3937*23

2015-07-10T09:26:38.549,5566 4B4B, C,AB,2015-07-10T08:39:01.646,ASL/16/3937*23

2015-07-10T09:26:40.562,5566 4B4B, C,AB,2015-07-10T08:39:01.646,ASL/16/3937*23

2015-07-10T09:28:20.473,5562 4303, C,5E,2015-07-10T08:39:01.646,ASL/16/3937*23

2015-07-10T09:28:44.256,5566 524C, D,18,2015-07-10T08:39:01.646,ASL/16/3937*23

2015-07-10T09:28:45.265,5566 4B4B, C,DA,2015-07-10T08:39:01.646,ASL/16/3937*23

2015-07-10T09:28:46.271,5566 4B4B, C,EA,2015-07-10T08:39:01.646,ASL/16/3937*23

2015-07-10T09:29:03.460,5566 4B4B, C,CB,2015-07-10T08:39:01.646,ASL/16/3937*23

2015-07-10T09:29:04.461,5566 4B4B, C,EA,2015-07-10T08:39:01.646,ASL/16/3937*23

2015-07-10T09:29:19.282,7FFF FC00, C,EB,2015-07-10T08:39:01.646,ASL/16/3937*23

2015-07-10T09:29:21.291,5566 4B4B, C,DB,2015-07-10T08:39:01.646,ASL/16/3937*23

2015-07-10T09:29:35.820,5566 4B4B, C,BA,2015-07-10T08:39:01.646,ASL/16/3937*23

2015-07-10T09:29:49.547,5566 4B4B, C,BA,2015-07-10T08:39:01.646,ASL/16/3937*23

2015-07-10T09:29:50.553,5566 4B4B, C,EA,2015-07-10T08:39:01.646,ASL/16/3937*23

2015-07-10T09:29:52.559,5566 4B4B, C,DA,2015-07-10T08:39:01.646,ASL/16/3937*23

2015-07-10T09:30:04.595,5567 FFFF, C,BC,2015-07-10T08:39:01.646,ASL/16/3937*23

2015-07-10T09:30:05.599,5566 4B4B, C,CA,2015-07-10T08:39:01.646,ASL/16/3937*23

2015-07-10T09:30:22.468,5566 4B4B, C,AB,2015-07-10T08:39:01.646,ASL/16/3937*23

2015-07-10T09:30:23.472,5566 4B4B, C,AC,2015-07-10T08:39:01.646,ASL/16/3937*23

2015-07-10T09:30:43.830,5566 4B4B, C,AB,2015-07-10T08:39:01.646,ASL/16/3937*23

2015-07-10T09:30:44.833,5566 4B4B, C,CA,2015-07-10T08:39:01.646,ASL/16/3937*23

2015-07-10T09:31:30.349,5566 4B4B, C,CB,2015-07-10T08:39:01.646,ASL/16/3937*23

2015-07-10T09:31:31.352,5566 4B4B, C,DA,2015-07-10T08:39:01.646,ASL/16/3937*23

2015-07-10T09:31:41.548,5566 4BFF, C,EB,2015-07-10T08:39:01.646,ASL/16/3937*23

2015-07-10T09:31:42.554,5566 4B4B, C,DA,2015-07-10T08:39:01.646,ASL/16/3937*23

2015-07-10T09:31:43.560,5566 4B4B, C,EA,2015-07-10T08:39:01.646,ASL/16/3937*23

2015-07-10T09:31:45.569,5566 4B4B, C,E9,2015-07-10T08:39:01.646,ASL/16/3937*23

2015-07-10T09:31:47.574,5566 4B4B, C,EB,2015-07-10T08:39:01.646,ASL/16/3937*23

2015-07-10T09:31:48.575,5566 4BC0, C,FB,2015-07-10T08:39:01.646,ASL/16/3937*23

2015-07-10T09:31:57.475,5566 4B4F, C,DA,2015-07-10T08:39:01.646,ASL/16/3937*23

2015-07-10T09:31:58.478,5566 4B4B, C,DA,2015-07-10T08:39:01.646,ASL/16/3937*23

2015-07-10T09:31:59.479,5566 4B4B, C,EA,2015-07-10T08:39:01.646,ASL/16/3937*23

2015-07-10T09:32:07.169,557F FFFC, C,FB,2015-07-10T08:39:01.646,ASL/16/3937*23

2015-07-10T09:32:08.175,5566 4B4B, C,EA,2015-07-10T08:39:01.646,ASL/16/3937*23

2015-07-10T09:32:09.179,5566 4B4B, C,EA,2015-07-10T08:39:01.646,ASL/16/3937*23

2015-07-10T09:32:10.182,5566 4B4B, C,FA,2015-07-10T08:39:01.646,ASL/16/3937*23

2015-07-10T09:32:19.527,5566 4B4B, C,DB,2015-07-10T08:39:01.646,ASL/16/3937*23

2015-07-10T09:32:20.530,5566 4B4B, C,CA,2015-07-10T08:39:01.646,ASL/16/3937*23

2015-07-10T09:32:27.591,5566 4B4B, C,CA,2015-07-10T08:39:01.646,ASL/16/3937*23

2015-07-10T09:32:29.605,5566 4B4B, C,7C,2015-07-10T08:39:01.646,ASL/16/3937*23

2015-07-10T09:32:30.756,5566 4B4B, C,8C,2015-07-10T08:39:01.646,ASL/16/3937*23

2015-07-10T09:32:52.174,5566 524C, C,8C,2015-07-10T08:39:01.646,ASL/16/3937*23

2015-07-10T09:32:53.158,5566 504C, C,6D,2015-07-10T08:39:01.646,ASL/16/3937*23

2015-07-10T09:33:07.982,9FFF F800, C,3F,2015-07-10T08:39:01.646,ASL/16/3937*23

2015-07-10T09:33:08.987,5566 4B4B, D,09,2015-07-10T08:39:01.646,ASL/16/3937*23

2015-07-10T09:33:13.397,5566 4B4B, D,09,2015-07-10T08:39:01.646,ASL/16/3937*23

2015-07-10T09:33:14.399,5566 4B4B, C,9D,2015-07-10T08:39:01.646,ASL/16/3937*23

2015-07-10T09:35:14.584,553F FFF8, D,09,2015-07-10T08:39:01.646,ASL/16/3937*23

2015-07-10T09:35:52.148,334B 2D34, C,F9,2015-07-10T08:39:01.646,ASL/16/3937*23

2015-07-10T09:38:12.591,5562 4B49, C,5E,2015-07-10T08:39:01.646,ASL/16/3937*23

2015-07-10T09:39:22.551,5566 4B4B, C,6D,2015-07-10T08:39:01.646,ASL/16/3937*23

2015-07-10T09:40:27.124,1566 4B4B, C,5E,2015-07-10T08:39:01.646,ASL/16/3937*23

2015-07-10T09:42:32.062,5566 4B4B, C,BB,2015-07-10T08:39:01.646,ASL/16/3937*23

2015-07-10T09:43:05.336,334B 2D34, C,7E,2015-07-10T08:39:01.646,ASL/16/3937*23

2015-07-10T09:43:06.338,334B 2D34, D,18,2015-07-10T08:39:01.646,ASL/16/3937*23

2015-07-10T09:43:47.869,334B 2D34, C,B9,2015-07-10T08:39:01.646,ASL/16/3937*23

2015-07-10T09:43:51.873,334B 2D34, C,C9,2015-07-10T08:39:01.646,ASL/16/3937*23

2015-07-10T09:43:52.870,33C0 0000, C,AA,2015-07-10T08:39:01.646,ASL/16/3937*23

2015-07-10T09:44:15.502,3FFC 0000, C,8D,2015-07-10T08:39:01.646,ASL/16/3937*23

2015-07-10T09:44:30.802,334B 2D3F, C,9D,2015-07-10T08:39:01.646,ASL/16/3937*23

2015-07-10T09:44:31.800,334B 2D34, C,AC,2015-07-10T08:39:01.646,ASL/16/3937*23

2015-07-10T09:44:47.010,334B FFF8, C,BF,2015-07-10T08:39:01.646,ASL/16/3937*23

2015-07-10T09:44:48.004,4B52 4B2D, D,29,2015-07-10T08:39:01.646,ASL/16/3937*23

2015-07-10T09:44:48.997,4B52 4B2D, D,39,2015-07-10T08:39:01.646,ASL/16/3937*23

2015-07-10T09:44:49.991,4B52 4B2D, D,39,2015-07-10T08:39:01.646,ASL/16/3937*23

2015-07-10T09:44:51.975,4B52 4B2D, D,28,2015-07-10T08:39:01.646,ASL/16/3937*23

2015-07-10T09:44:52.964,4B52 4B2D, D,29,2015-07-10T08:39:01.646,ASL/16/3937*23

2015-07-10T09:44:53.956,4B52 4B2D, D,39,2015-07-10T08:39:01.646,ASL/16/3937*23

2015-07-10T09:44:54.948,4B52 4B2D, D,2A,2015-07-10T08:39:01.646,ASL/16/3937*23

2015-07-10T09:44:55.937,4B52 4B2D, D,29,2015-07-10T08:39:01.646,ASL/16/3937*23

2015-07-10T09:44:56.923,4B52 4B2D, D,39,2015-07-10T08:39:01.646,ASL/16/3937*23

2015-07-10T09:45:03.469,9FFF E000, D,38,2015-07-10T08:39:01.646,ASL/16/3937*23

2015-07-10T09:45:04.466,334B 2D34, C,6D,2015-07-10T08:39:01.646,ASL/16/3937*23

2015-07-10T09:45:37.353,3FFD 0000, C,4C,2015-07-10T08:39:01.646,ASL/16/3937*23

2015-07-10T09:46:17.670,4B52 4B2D, C,E9,2015-07-10T08:39:01.646,ASL/16/3937*23

2015-07-10T09:46:35.640,334B 2D34, C,CB,2015-07-10T08:39:01.646,ASL/16/3937*23

2015-07-10T09:46:37.657,4564 4B4B, C,3E,2015-07-10T08:39:01.646,ASL/16/3937*23

2015-07-10T09:46:44.727,5566 4B4B, C,5D,2015-07-10T08:39:01.646,ASL/16/3937*23

2015-07-10T09:48:27.606,5564 4343, C,4F,2015-07-10T08:39:01.646,ASL/16/3937*23

2015-07-10T09:48:28.614,5566 4B4B, C,5D,2015-07-10T08:39:01.646,ASL/16/3937*23

2015-07-10T09:48:30.624,5566 4B4B, C,9B,2015-07-10T08:39:01.646,ASL/16/3937*23

2015-07-10T09:48:31.627,5566 4B4B, C,BB,2015-07-10T08:39:01.646,ASL/16/3937*23

2015-07-10T09:48:32.629,5566 4B4B, C,AB,2015-07-10T08:39:01.646,ASL/16/3937*23

2015-07-10T09:48:33.631,5566 4B4B, C,AB,2015-07-10T08:39:01.646,ASL/16/3937*23

2015-07-10T09:48:34.632,5566 4BC0, C,CA,2015-07-10T08:39:01.646,ASL/16/3937*23

2015-07-10T09:48:36.510,9FFF E000, C,EA,2015-07-10T08:39:01.646,ASL/16/3937*23

2015-07-10T09:48:37.521,5566 4B4B, C,E9,2015-07-10T08:39:01.646,ASL/16/3937*23

2015-07-10T09:48:39.541,5566 4B4B, C,E9,2015-07-10T08:39:01.646,ASL/16/3937*23

2015-07-10T09:48:40.552,5566 4B4B, C,FA,2015-07-10T08:39:01.646,ASL/16/3937*23

2015-07-10T09:48:41.562,5566 4B4B, C,F9,2015-07-10T08:39:01.646,ASL/16/3937*23

2015-07-10T09:48:42.571,5566 4B4B, C,E9,2015-07-10T08:39:01.646,ASL/16/3937*23

2015-07-10T09:48:43.577,5566 4B4B, D,0A,2015-07-10T08:39:01.646,ASL/16/3937*23

2015-07-10T09:51:37.158,5566 4B4B, C,6C,2015-07-10T08:39:01.646,ASL/16/3937*23

2015-07-10T09:51:38.166,5566 4B4A, C,5E,2015-07-10T08:39:01.646,ASL/16/3937*23

2015-07-10T09:52:07.056,5566 4B4B, C,7C,2015-07-10T08:39:01.646,ASL/16/3937*23

2015-07-10T09:52:08.058,5566 4B4B, C,CA,2015-07-10T08:39:01.646,ASL/16/3937*23

2015-07-10T09:52:43.736,5567 FFFF, C,CA,2015-07-10T08:39:01.646,ASL/16/3937*23

2015-07-10T09:52:44.740,5566 4B4B, C,EA,2015-07-10T08:39:01.646,ASL/16/3937*23

2015-07-10T09:53:05.901,5566 4B4B, C,9B,2015-07-10T08:39:01.646,ASL/16/3937*23

2015-07-10T09:53:06.904,5566 4B4B, C,BB,2015-07-10T08:39:01.646,ASL/16/3937*23

2015-07-10T09:53:33.383,5566 4B4B, C,CB,2015-07-10T08:39:01.646,ASL/16/3937*23

2015-07-10T09:53:34.386,5566 4B4B, C,BA,2015-07-10T08:39:01.646,ASL/16/3937*23

2015-07-10T09:53:59.258,5566 4B7F, C,CB,2015-07-10T08:39:01.646,ASL/16/3937*23

2015-07-10T09:54:20.032,5566 4B4B, C,AB,2015-07-10T08:39:01.646,ASL/16/3937*23

2015-07-10T09:54:21.035,5566 4B4B, C,CA,2015-07-10T08:39:01.646,ASL/16/3937*23

