Detection_date,Detection_time,Tag_ID,Signal_strength,Connection,Session_date,Session_time2015-09-06T10:18:39.958,E392 615E, A,E1,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T10:18:45.581,00BA 24FF, 4,CD,2015-09-06T10:18:39.514,ASL/16/3937*2F
2015-09-06T10:26:18.010,5566 4B2B, C,E9,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T10:26:19.022,5566 552D, F,88,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T10:26:20.030,5566 552D, F,78,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T10:26:24.280,9FFF E000, F,69,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T10:26:24.507,5566 4B2A, C,D9,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T10:26:25.269,5566 434B, D,2B,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T10:26:26.257,5566 4B2A, C,F9,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T10:26:27.243,5566 4B2A, C,E9,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T10:26:27.535,5566 4B00, C,F9,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T10:26:28.228,5566 4B4B, D,18,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T10:26:30.557,557F FFC0, C,EA,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T10:26:35.300,5566 4FFF, E,38,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T10:26:36.289,5566 4B2A, C,FA,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T10:26:37.277,5566 4B2A, D,09,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T10:26:38.263,5566 4B2A, C,E9,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T10:26:38.627,5566 4B2B, D,09,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T10:26:39.639,5566 552D, E,F9,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T10:26:40.651,5566 552D, F,49,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T10:26:41.661,5566 552D, E,A8,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T10:26:45.514,5566 552D, F,09,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T10:26:46.504,5566 4B2A, C,F9,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T10:26:47.491,5566 4B2A, D,0A,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T10:26:48.478,5566 4B2A, D,09,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T10:26:53.156,5566 4B2B, C,E9,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T10:26:55.543,5566 4B4B, D,D8,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T10:26:56.533,5566 4B2A, C,EA,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T10:26:57.521,5566 4B2A, C,EA,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T10:26:58.507,5566 4B2A, D,09,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T10:26:59.492,5566 4B00, C,FA,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T10:27:06.625,553F FFC0, C,EB,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T10:27:07.614,5566 4B2A, D,09,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T10:27:08.602,5566 4B2A, C,E9,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T10:27:09.589,5566 4B2A, C,E9,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T10:27:17.954,5566 4B2A, D,0A,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T10:27:18.884,5566 4B2A, C,E9,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T10:27:18.943,5566 552D, C,E9,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T10:27:19.893,5566 4B2A, D,0A,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T10:27:20.918,57FF FF00, F,29,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T10:27:27.983,5566 4B2B, C,F9,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T10:27:28.972,5566 4B2A, C,FA,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T10:27:29.302,5566 4B2A, C,E9,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T10:27:29.960,3FFF 0000, 0,49,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T10:27:30.946,5566 4B2A, C,F9,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T10:27:36.409,5566 4BFF, D,09,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T10:27:38.011,5566 552D, D,19,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T10:27:39.001,5566 4B2A, D,08,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T10:27:39.988,5566 4B2A, C,E9,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T10:27:40.975,5566 4B2A, C,E9,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T10:27:43.350,5566 4B2B, C,F9,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T10:27:44.365,5566 552D, D,F8,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T10:27:45.378,5566 552D, E,78,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T10:27:46.387,5566 552D, D,D8,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T10:27:48.289,5566 55C0, E,19,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T10:27:49.278,5566 4B2A, C,E9,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T10:27:50.266,5566 4B2A, C,F9,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T10:27:51.253,5566 4B2A, C,DA,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T10:27:58.320,5566 4B2F, C,F9,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T10:27:59.309,5566 4B2A, D,09,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T10:28:00.297,5566 4B2A, C,E9,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T10:28:01.284,5566 4B2A, C,E9,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T10:28:08.536,5566 4B2F, D,09,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T10:28:09.526,5566 4B2A, C,F9,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T10:28:11.500,5566 4B2A, C,D9,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T10:28:18.815,5566 4B2F, D,09,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T10:28:19.804,5566 4B2A, C,FA,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T10:28:20.792,5566 4B2A, C,D9,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T10:28:21.779,5566 4B2A, C,E9,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T10:28:22.764,5566 4B2A, C,E9,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T10:28:25.733,557F FFE0, C,F9,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T10:28:26.718,334B 4B52, 1,08,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T10:28:29.838,334B 8000, 0,58,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T10:28:30.827,5566 4B2A, D,09,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T10:28:31.815,5566 4B2A, C,F9,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T10:28:32.802,5566 4B2A, C,F9,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T10:28:40.118,5566 4B2B, C,F9,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T10:28:41.107,5566 4B2A, D,09,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T10:28:42.095,5566 4B2A, D,09,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T10:28:43.082,5566 4B2A, D,19,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T10:28:50.151,5566 4B2B, D,19,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T10:28:51.139,5566 4B2A, D,09,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T10:28:52.127,5566 4B2A, D,08,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T10:28:53.113,5566 4B2A, C,F9,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T10:28:54.099,5566 4B00, C,F9,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T10:28:54.621,557F FFE0, C,EA,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T10:28:55.608,334B 4B52, 1,88,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T10:28:56.593,334B 4B52, 1,88,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T10:29:00.679,334B 4B7F, 1,A8,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T10:29:01.669,5566 4B2A, C,F9,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T10:29:02.656,5566 4B2A, C,F9,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T10:29:03.643,5566 4B2A, C,C9,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T10:29:10.961,5566 4B2B, C,F9,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T10:29:11.951,5566 4B2A, C,F9,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T10:29:12.938,5566 4B2A, C,F9,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T10:29:13.925,5566 4B2A, D,09,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T10:29:20.996,5566 4B2B, C,E8,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T10:29:21.985,5566 4B2A, C,F9,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T10:29:22.972,5566 4B2A, D,09,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T10:29:23.959,5566 4B2A, D,0A,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T10:29:24.944,5566 4B00, C,F9,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T10:29:31.527,557F FFC0, C,F9,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T10:29:32.516,5566 4B2A, C,E9,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T10:29:33.504,5566 4B2A, C,E9,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T10:29:34.490,5566 4B2A, C,E9,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T10:29:41.810,5566 4B2B, C,F9,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T10:29:42.799,5566 4B2A, D,2A,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T10:29:43.787,5566 4B2A, C,F9,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T10:29:44.774,5566 4B2A, C,F9,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T10:29:51.846,5566 4B2B, C,E8,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T10:29:52.857,5566 4B2A, C,F9,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T10:29:53.823,5566 4B4B, E,49,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T10:29:54.809,5566 4B2A, C,E9,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T10:29:54.875,5566 4BFF, D,0A,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T10:29:55.878,5566 4B4B, E,48,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T10:30:01.945,557F FFF0, E,8A,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T10:30:02.934,5566 4B2A, C,BA,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T10:30:03.921,5566 4B2A, C,DA,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T10:30:04.908,5566 4B2A, C,D9,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T10:30:12.292,5566 4B2B, C,E9,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T10:30:13.281,5566 4B2A, D,09,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T10:30:15.255,5566 4B2A, C,F9,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T10:30:16.150,5566 4B2F, C,FA,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T10:30:22.390,3FFE 0000, F,68,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T10:30:23.379,5566 4B2A, C,F9,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T10:30:24.366,5566 4B2A, D,09,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T10:30:25.353,5566 4B2A, C,D9,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T10:30:32.735,5566 4B2F, D,09,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T10:30:33.724,5566 4B2A, C,E9,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T10:30:34.641,5566 4B2A, C,D9,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T10:30:35.699,0A59 F380, C,5F,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T10:30:43.821,5566 4B2B, C,EA,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T10:30:45.795,5566 4B2A, C,E9,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T10:30:52.866,5566 4B3F, C,FA,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T10:30:54.843,5566 4B2A, C,FA,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T10:30:55.830,5566 4B2A, C,E9,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T10:30:56.815,5566 4B2A, C,F9,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T10:31:04.137,553F FFE0, C,EA,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T10:31:05.127,5566 4B2A, C,FA,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T10:31:06.114,5566 4B2A, C,FA,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T10:31:07.101,5566 4B2A, C,FA,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T10:31:14.170,5566 4B2B, D,09,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T10:31:15.159,5566 4B2A, C,CA,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T10:31:16.146,5566 4B2A, C,EA,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T10:31:17.133,5566 4B2A, D,09,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T10:31:18.118,5566 4B00, C,CA,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T10:31:24.699,55FF FF80, C,DA,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T10:31:25.688,5566 4B2A, C,F9,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T10:31:26.676,5566 4B2A, C,F9,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T10:31:27.663,5566 4B2A, D,09,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T10:31:28.648,5566 4B2A, C,EA,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T10:31:31.745,5567 FFFE, C,FA,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T10:31:32.731,334B 4B52, 1,A8,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T10:31:35.660,334B 4B52, 1,A8,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T10:31:36.649,5566 4B2A, D,19,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T10:31:37.637,5566 4B2A, D,09,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T10:31:38.624,5566 4B2A, C,F9,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T10:31:39.610,5566 4B2A, C,F9,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T10:31:46.062,5566 4FFF, D,0A,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T10:31:47.052,5566 4B2A, C,C9,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T10:31:48.040,5566 4B2A, C,CA,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T10:31:49.026,5566 4B2A, C,BA,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T10:31:56.153,5566 4B2A, C,DA,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T10:31:57.143,5566 4B2A, C,E9,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T10:31:59.119,5566 4B2A, C,EA,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T10:32:00.106,5566 4B2A, C,F9,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T10:32:01.092,5566 4B2A, C,FA,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T10:32:07.233,5566 4B2F, C,F9,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T10:32:08.222,5566 4B2A, C,F9,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T10:32:09.211,5566 4B2A, D,09,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T10:32:10.198,5566 4B2A, C,F9,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T10:32:11.184,5566 4B2A, C,F8,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T10:32:12.170,5566 4B2A, D,09,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T10:32:17.817,5566 4BFF, C,F9,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T10:32:18.807,5566 4B2A, C,E9,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T10:32:19.795,5566 4B2A, C,D9,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T10:32:21.770,5566 4B2A, C,D9,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T10:32:22.757,5566 4B2A, D,09,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T10:32:23.743,5566 4B2A, C,C9,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T10:32:30.936,5566 4B2B, C,F9,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T10:32:31.926,5566 4B2A, C,E9,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T10:32:32.914,5566 4B2A, C,EA,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T10:32:34.926,5566 4B2A, C,C9,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T10:32:35.877,5566 4B2A, C,D9,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T10:32:37.851,5566 4B2A, C,EA,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T10:32:39.823,5566 4B2A, C,B9,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T10:32:44.429,5566 4B2B, C,EA,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T10:32:45.419,5566 4B2A, C,EA,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T10:32:46.409,5566 4B2A, C,FA,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T10:32:48.389,5566 4B2A, C,F9,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T10:32:49.379,5566 4B2A, C,E9,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T10:32:50.369,5566 4B2A, C,F9,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T10:32:51.359,5566 4B2A, C,F9,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T10:32:52.348,5566 4B2A, C,F9,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T10:32:53.337,5566 4B2A, C,E9,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T10:32:55.315,5566 4B2A, D,09,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T10:32:57.294,5566 4B2A, C,FA,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T10:32:58.283,5566 4B2A, C,F9,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T10:32:59.273,5566 4B2A, C,F9,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T10:33:00.263,5566 4B2A, C,F9,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T10:33:01.252,5566 4B2A, C,D9,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T10:33:02.241,5566 4B2A, D,09,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T10:33:03.231,5566 4B2A, C,E9,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T10:33:04.220,5566 4B2A, D,09,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T10:33:05.210,5566 4B2A, C,F9,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T10:33:06.200,5566 4B2A, C,F9,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T10:33:07.190,5566 4B2A, C,F9,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T10:33:08.180,5566 4B2A, C,F9,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T10:33:09.170,5566 4B2A, C,F9,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T10:33:10.160,5566 4B2A, D,09,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T10:33:11.150,5566 4B2A, C,E8,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T10:33:12.140,5566 4B2A, C,F9,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T10:33:13.131,5566 4B2A, C,F9,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T10:33:14.121,5566 4B2A, C,F9,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T10:33:15.111,5566 4B2A, C,F9,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T10:33:16.102,5566 4B2A, D,09,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T10:33:17.091,5566 4B2A, D,19,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T10:33:18.081,5566 4B2A, D,09,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T10:33:19.070,5566 4B2A, D,09,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T10:33:20.059,5566 4B2A, D,09,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T10:33:21.047,5566 4B2A, C,F9,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T10:33:22.035,5566 4B2A, C,F9,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T10:33:23.023,5566 4B2A, C,F9,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T10:33:24.009,5566 4B2A, C,FA,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T10:33:24.996,5566 4B2A, C,E9,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T10:33:25.981,5566 4B2A, C,F9,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T10:33:26.967,5566 4B00, D,09,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T10:33:28.015,5566 4B2B, C,E9,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T10:33:31.024,5566 552D, E,D9,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T10:33:32.015,5566 4B2A, C,EA,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T10:33:33.006,5566 4B2A, D,0A,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T10:33:33.997,5566 4B2A, C,F9,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T10:33:34.987,5566 4B2A, C,E9,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T10:33:35.978,5566 4B2A, D,0A,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T10:33:36.969,5566 4B2A, C,DA,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T10:33:37.959,5566 4B2A, C,DA,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T10:33:38.950,5566 4B2A, C,F9,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T10:33:39.102,5566 4B2A, C,EA,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T10:33:40.087,334B 4B52, 1,28,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T10:33:40.931,334B 4B5F, 1,C8,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T10:33:41.921,5566 4B2A, C,E9,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T10:33:42.911,5566 4B2A, C,E9,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T10:33:43.901,5566 4B2A, C,E9,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T10:33:44.891,5566 4B2A, C,F9,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T10:33:45.882,5566 4B2A, C,F9,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T10:33:46.871,5566 4B2A, C,FA,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T10:33:47.861,5566 4B2A, C,DA,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T10:33:48.851,5566 4B2A, C,FA,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T10:33:49.841,5566 4B2A, D,19,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T10:33:50.832,5566 4B2A, D,19,2015-09-06T10:18:39.514,ASL/16/3937*2F

2015-09-06T10:33:51.824,5566 4B2A, D,08,2015-09-06T10:18:39.514,ASL/16/3937*2F

