Detection_date,Detection_time,Tag_ID,Signal_strength,Connection,Session_date,Session_time2015-10-07T09:14:37.978,E392 69DE, A,E1,2015-10-07T09:14:37.514,ASL/16/3937*2C

2015-10-07T09:14:39.928,00F8 64FF, 4,CD,2015-10-07T09:14:37.514,ASL/16/3937*2C
2015-10-07T11:08:48.464,66CC AAAA, 0,59,2015-10-07T09:14:37.514,ASL/16/3937*2C

2015-10-07T11:08:50.447,66CC AAAA, 0,58,2015-10-07T09:14:37.514,ASL/16/3937*2C

2015-10-07T11:09:11.796,66CC AA00, 0,38,2015-10-07T09:14:37.514,ASL/16/3937*2C

2015-10-07T11:09:13.781,66CC AAAA, 0,28,2015-10-07T09:14:37.514,ASL/16/3937*2C

2015-10-07T11:09:39.522,66CC AAAA, F,D9,2015-10-07T09:14:37.514,ASL/16/3937*2C

2015-10-07T11:09:41.508,66CC AAAA, F,89,2015-10-07T09:14:37.514,ASL/16/3937*2C

2015-10-07T11:09:43.493,66CC AAAA, F,69,2015-10-07T09:14:37.514,ASL/16/3937*2C

2015-10-07T11:09:45.480,66CC AAAA, E,99,2015-10-07T09:14:37.514,ASL/16/3937*2C

2015-10-07T11:09:47.501,66CC AAAA, 0,78,2015-10-07T09:14:37.514,ASL/16/3937*2C

2015-10-07T11:09:49.448,66CC AAAA, F,D8,2015-10-07T09:14:37.514,ASL/16/3937*2C

2015-10-07T11:11:22.454,66CC A800, 0,88,2015-10-07T09:14:37.514,ASL/16/3937*2C

2015-10-07T11:11:24.442,66CC AAAA, 0,88,2015-10-07T09:14:37.514,ASL/16/3937*2C

2015-10-07T11:11:26.429,66CC AAAA, F,F8,2015-10-07T09:14:37.514,ASL/16/3937*2C

2015-10-07T11:11:28.413,66CC AAAA, 0,38,2015-10-07T09:14:37.514,ASL/16/3937*2C

2015-10-07T11:11:47.271,66CC A800, 0,A9,2015-10-07T09:14:37.514,ASL/16/3937*2C

2015-10-07T11:11:49.258,66CC AAAA, 0,29,2015-10-07T09:14:37.514,ASL/16/3937*2C

2015-10-07T11:11:51.281,66CC AAAA, F,A9,2015-10-07T09:14:37.514,ASL/16/3937*2C

2015-10-07T11:11:53.232,66CC AAAA, 1,18,2015-10-07T09:14:37.514,ASL/16/3937*2C

2015-10-07T11:11:55.218,66CC AAAA, 1,68,2015-10-07T09:14:37.514,ASL/16/3937*2C

2015-10-07T11:11:57.201,66CC AAAA, 1,68,2015-10-07T09:14:37.514,ASL/16/3937*2C

2015-10-07T11:13:07.480,66CC 0000, 1,68,2015-10-07T09:14:37.514,ASL/16/3937*2C

2015-10-07T11:13:09.467,66CC AAAA, 0,58,2015-10-07T09:14:37.514,ASL/16/3937*2C

2015-10-07T11:13:11.453,66CC AAAA, F,A9,2015-10-07T09:14:37.514,ASL/16/3937*2C

2015-10-07T11:13:13.436,66CC AAAA, 0,78,2015-10-07T09:14:37.514,ASL/16/3937*2C

2015-10-07T11:13:51.786,6600 0000, 0,68,2015-10-07T09:14:37.514,ASL/16/3937*2C

2015-10-07T11:13:53.769,66CC AAAA, F,F9,2015-10-07T09:14:37.514,ASL/16/3937*2C

2015-10-07T11:13:58.607,0000 0000, F,B8,2015-10-07T09:14:37.514,ASL/16/3937*2C

2015-10-07T11:14:02.583,66CC AAAA, E,78,2015-10-07T09:14:37.514,ASL/16/3937*2C

2015-10-07T11:14:04.567,66CC AAAA, F,B9,2015-10-07T09:14:37.514,ASL/16/3937*2C

2015-10-07T11:14:22.536,66CC AAAA, F,89,2015-10-07T09:14:37.514,ASL/16/3937*2C

2015-10-07T11:14:24.487,66CC AAAA, E,D9,2015-10-07T09:14:37.514,ASL/16/3937*2C

2015-10-07T11:14:26.471,66CC AAAA, F,29,2015-10-07T09:14:37.514,ASL/16/3937*2C

2015-10-07T11:14:38.172,66CC AAA0, F,C8,2015-10-07T09:14:37.514,ASL/16/3937*2C

2015-10-07T11:14:40.155,66CC AAAA, E,B8,2015-10-07T09:14:37.514,ASL/16/3937*2C

2015-10-07T11:15:45.523,66C8 0000, E,C9,2015-10-07T09:14:37.514,ASL/16/3937*2C

2015-10-07T11:15:47.510,66CC AAAA, F,3A,2015-10-07T09:14:37.514,ASL/16/3937*2C

2015-10-07T11:15:49.493,66CC AAAA, E,4A,2015-10-07T09:14:37.514,ASL/16/3937*2C

2015-10-07T11:16:17.042,66CC A000, E,08,2015-10-07T09:14:37.514,ASL/16/3937*2C

2015-10-07T11:16:19.027,66CC AAAA, E,59,2015-10-07T09:14:37.514,ASL/16/3937*2C

2015-10-07T11:18:00.002,66CC AAAA, F,29,2015-10-07T09:14:37.514,ASL/16/3937*2C

2015-10-07T11:18:29.018,66CC AAAA, F,88,2015-10-07T09:14:37.514,ASL/16/3937*2C

2015-10-07T11:18:35.111,66CC AAAA, D,09,2015-10-07T09:14:37.514,ASL/16/3937*2C

2015-10-07T11:18:37.093,66CC AAAA, E,D9,2015-10-07T09:14:37.514,ASL/16/3937*2C

2015-10-07T11:18:39.077,66CC AAAA, D,D8,2015-10-07T09:14:37.514,ASL/16/3937*2C

2015-10-07T11:18:41.063,66CC AAAA, F,68,2015-10-07T09:14:37.514,ASL/16/3937*2C

2015-10-07T11:18:43.046,66CC AAAA, F,E8,2015-10-07T09:14:37.514,ASL/16/3937*2C

2015-10-07T11:19:02.540,66C8 0000, F,28,2015-10-07T09:14:37.514,ASL/16/3937*2C

2015-10-07T11:19:04.527,66CC AAAA, D,E8,2015-10-07T09:14:37.514,ASL/16/3937*2C

2015-10-07T11:19:06.511,66CC AAAA, F,78,2015-10-07T09:14:37.514,ASL/16/3937*2C

2015-10-07T11:19:54.650,66CC A000, F,88,2015-10-07T09:14:37.514,ASL/16/3937*2C

2015-10-07T11:19:56.633,66CC AAAA, 0,C8,2015-10-07T09:14:37.514,ASL/16/3937*2C

2015-10-07T11:20:08.823,66CC A800, 0,E8,2015-10-07T09:14:37.514,ASL/16/3937*2C

2015-10-07T11:20:10.809,66CC AAAA, F,79,2015-10-07T09:14:37.514,ASL/16/3937*2C

2015-10-07T11:20:12.796,66CC AAAA, 1,28,2015-10-07T09:14:37.514,ASL/16/3937*2C

2015-10-07T11:20:14.778,66CC AAAA, 0,58,2015-10-07T09:14:37.514,ASL/16/3937*2C

2015-10-07T11:21:27.225,4000 0000, 0,58,2015-10-07T09:14:37.514,ASL/16/3937*2C

2015-10-07T11:21:29.211,66CC AAAA, E,F9,2015-10-07T09:14:37.514,ASL/16/3937*2C

2015-10-07T11:21:31.198,66CC AAAA, D,DA,2015-10-07T09:14:37.514,ASL/16/3937*2C

2015-10-07T11:21:33.181,66CC AAAA, 0,68,2015-10-07T09:14:37.514,ASL/16/3937*2C

2015-10-07T11:21:40.416,6400 0000, 0,88,2015-10-07T09:14:37.514,ASL/16/3937*2C

2015-10-07T11:21:42.404,66CC AAAA, D,28,2015-10-07T09:14:37.514,ASL/16/3937*2C

2015-10-07T11:21:44.392,66CC AAAA, D,19,2015-10-07T09:14:37.514,ASL/16/3937*2C

2015-10-07T11:21:46.377,66CC AAAA, F,79,2015-10-07T09:14:37.514,ASL/16/3937*2C

2015-10-07T11:22:22.935,66CC AAAA, F,BA,2015-10-07T09:14:37.514,ASL/16/3937*2C

2015-10-07T11:22:24.922,66CC AAAA, D,58,2015-10-07T09:14:37.514,ASL/16/3937*2C

2015-10-07T11:22:26.910,66CC AAAA, E,69,2015-10-07T09:14:37.514,ASL/16/3937*2C

2015-10-07T11:22:28.894,66CC AAAA, 0,48,2015-10-07T09:14:37.514,ASL/16/3937*2C

2015-10-07T11:22:30.911,66CC AAAA, F,D8,2015-10-07T09:14:37.514,ASL/16/3937*2C

2015-10-07T11:22:47.816,6600 0000, F,68,2015-10-07T09:14:37.514,ASL/16/3937*2C

2015-10-07T11:22:49.802,66CC AAAA, E,D9,2015-10-07T09:14:37.514,ASL/16/3937*2C

2015-10-07T11:22:51.787,66CC AAAA, E,69,2015-10-07T09:14:37.514,ASL/16/3937*2C

2015-10-07T11:23:06.295,66CC AAAA, F,C8,2015-10-07T09:14:37.514,ASL/16/3937*2C

2015-10-07T11:23:47.467,66CC AAAA, F,A9,2015-10-07T09:14:37.514,ASL/16/3937*2C

2015-10-07T11:24:51.077,6000 0000, E,F8,2015-10-07T09:14:37.514,ASL/16/3937*2C

2015-10-07T11:24:53.065,66CC AAAA, E,98,2015-10-07T09:14:37.514,ASL/16/3937*2C

2015-10-07T11:24:55.052,66CC AAAA, C,BC,2015-10-07T09:14:37.514,ASL/16/3937*2C

2015-10-07T11:24:57.036,66CC AAAA, F,D9,2015-10-07T09:14:37.514,ASL/16/3937*2C

2015-10-07T11:25:17.158,66CC AAAA, 0,38,2015-10-07T09:14:37.514,ASL/16/3937*2C

2015-10-07T11:25:19.144,66CC AAAA, D,D8,2015-10-07T09:14:37.514,ASL/16/3937*2C

2015-10-07T11:25:21.130,66CC AAAA, F,99,2015-10-07T09:14:37.514,ASL/16/3937*2C

2015-10-07T11:25:23.114,66CC AAAA, F,B9,2015-10-07T09:14:37.514,ASL/16/3937*2C

2015-10-07T11:25:25.098,66CC AAAA, F,B9,2015-10-07T09:14:37.514,ASL/16/3937*2C

2015-10-07T11:25:27.081,66CC AAAA, E,C9,2015-10-07T09:14:37.514,ASL/16/3937*2C

2015-10-07T11:25:41.623,6000 0000, E,F8,2015-10-07T09:14:37.514,ASL/16/3937*2C

2015-10-07T11:25:43.611,66CC AAAA, F,28,2015-10-07T09:14:37.514,ASL/16/3937*2C

2015-10-07T11:25:45.599,66CC AAAA, E,49,2015-10-07T09:14:37.514,ASL/16/3937*2C

2015-10-07T11:25:47.585,66CC AAAA, E,DA,2015-10-07T09:14:37.514,ASL/16/3937*2C

2015-10-07T11:25:49.567,66CC AAAA, F,A9,2015-10-07T09:14:37.514,ASL/16/3937*2C

2015-10-07T11:26:05.468,0000 0000, E,F8,2015-10-07T09:14:37.514,ASL/16/3937*2C

2015-10-07T11:26:07.455,66CC AAAA, F,59,2015-10-07T09:14:37.514,ASL/16/3937*2C

2015-10-07T11:26:09.437,66CC AAAA, F,C9,2015-10-07T09:14:37.514,ASL/16/3937*2C

2015-10-07T11:26:46.333,66CC 0000, F,58,2015-10-07T09:14:37.514,ASL/16/3937*2C

2015-10-07T11:26:48.320,66CC AAAA, D,B9,2015-10-07T09:14:37.514,ASL/16/3937*2C

2015-10-07T11:26:50.307,66CC AAAA, E,89,2015-10-07T09:14:37.514,ASL/16/3937*2C

2015-10-07T11:26:52.290,66CC AAAA, 0,B8,2015-10-07T09:14:37.514,ASL/16/3937*2C

2015-10-07T11:27:13.418,66CC 8000, F,09,2015-10-07T09:14:37.514,ASL/16/3937*2C

2015-10-07T11:27:15.404,66CC AAAA, D,F8,2015-10-07T09:14:37.514,ASL/16/3937*2C

2015-10-07T11:27:17.389,66CC AAAA, E,79,2015-10-07T09:14:37.514,ASL/16/3937*2C

2015-10-07T11:27:22.818,66CC AAAA, F,18,2015-10-07T09:14:37.514,ASL/16/3937*2C

2015-10-07T11:27:24.800,66CC AAAA, E,89,2015-10-07T09:14:37.514,ASL/16/3937*2C

2015-10-07T11:27:30.261,6000 0000, E,78,2015-10-07T09:14:37.514,ASL/16/3937*2C

2015-10-07T11:27:32.246,66CC AAAA, E,79,2015-10-07T09:14:37.514,ASL/16/3937*2C

2015-10-07T11:27:34.230,66CC AAAA, F,09,2015-10-07T09:14:37.514,ASL/16/3937*2C

2015-10-07T11:27:36.213,66CC AAAA, F,69,2015-10-07T09:14:37.514,ASL/16/3937*2C

2015-10-07T11:27:59.362,66C8 0000, F,09,2015-10-07T09:14:37.514,ASL/16/3937*2C

2015-10-07T11:28:01.348,66CC AAAA, D,F8,2015-10-07T09:14:37.514,ASL/16/3937*2C

2015-10-07T11:28:03.331,66CC AAAA, F,89,2015-10-07T09:14:37.514,ASL/16/3937*2C

2015-10-07T11:29:59.323,66CC 8000, F,09,2015-10-07T09:14:37.514,ASL/16/3937*2C

2015-10-07T11:31:21.582,66CC AAAA, F,39,2015-10-07T09:14:37.514,ASL/16/3937*2C

2015-10-07T11:31:23.563,66CC AAAA, F,49,2015-10-07T09:14:37.514,ASL/16/3937*2C

2015-10-07T11:32:29.058,0000 0000, F,48,2015-10-07T09:14:37.514,ASL/16/3937*2C

2015-10-07T11:32:31.043,66CC AAAA, E,E9,2015-10-07T09:14:37.514,ASL/16/3937*2C

2015-10-07T11:33:16.284,66CC AAAA, F,19,2015-10-07T09:14:37.514,ASL/16/3937*2C

2015-10-07T11:33:18.270,66CC AAAA, E,59,2015-10-07T09:14:37.514,ASL/16/3937*2C

2015-10-07T11:33:20.257,66CC AAAA, C,F9,2015-10-07T09:14:37.514,ASL/16/3937*2C

2015-10-07T11:33:22.240,66CC AAAA, E,99,2015-10-07T09:14:37.514,ASL/16/3937*2C

2015-10-07T11:33:28.912,66C8 0000, E,88,2015-10-07T09:14:37.514,ASL/16/3937*2C

2015-10-07T11:33:36.040,66CC AAAA, E,E9,2015-10-07T09:14:37.514,ASL/16/3937*2C

2015-10-07T11:33:38.023,66CC AAAA, 0,B8,2015-10-07T09:14:37.514,ASL/16/3937*2C

2015-10-07T11:33:47.647,66CC AAAA, F,38,2015-10-07T09:14:37.514,ASL/16/3937*2C

2015-10-07T11:33:49.632,66CC AAAA, E,58,2015-10-07T09:14:37.514,ASL/16/3937*2C

2015-10-07T11:33:51.617,66CC AAAA, E,5A,2015-10-07T09:14:37.514,ASL/16/3937*2C

2015-10-07T11:34:35.037,66CC AAAA, F,D9,2015-10-07T09:14:37.514,ASL/16/3937*2C

2015-10-07T11:34:37.024,66CC AAAA, E,B9,2015-10-07T09:14:37.514,ASL/16/3937*2C

2015-10-07T11:34:39.010,66CC AAAA, E,18,2015-10-07T09:14:37.514,ASL/16/3937*2C

2015-10-07T11:34:40.993,66CC AAAA, F,28,2015-10-07T09:14:37.514,ASL/16/3937*2C

2015-10-07T11:34:51.122,66C0 0000, F,39,2015-10-07T09:14:37.514,ASL/16/3937*2C

2015-10-07T11:39:01.971,66CC AAAA, 0,79,2015-10-07T09:14:37.514,ASL/16/3937*2C

2015-10-07T11:39:45.840,66CC AAAA, D,38,2015-10-07T09:14:37.514,ASL/16/3937*2C

2015-10-07T11:39:47.827,66CC AAAA, E,DA,2015-10-07T09:14:37.514,ASL/16/3937*2C

2015-10-07T11:39:49.814,66CC AAAA, D,A9,2015-10-07T09:14:37.514,ASL/16/3937*2C

2015-10-07T11:39:51.796,66CC AAAA, E,49,2015-10-07T09:14:37.514,ASL/16/3937*2C

2015-10-07T11:41:11.460,6680 0000, D,E8,2015-10-07T09:14:37.514,ASL/16/3937*2C

2015-10-07T11:41:13.443,66CC AAAA, E,29,2015-10-07T09:14:37.514,ASL/16/3937*2C

2015-10-07T11:41:18.499,66C8 0000, E,08,2015-10-07T09:14:37.514,ASL/16/3937*2C

2015-10-07T11:41:20.486,66CC AAAA, F,48,2015-10-07T09:14:37.514,ASL/16/3937*2C

2015-10-07T11:41:22.469,66CC AAAA, D,19,2015-10-07T09:14:37.514,ASL/16/3937*2C

2015-10-07T11:41:33.351,66CC AA00, D,19,2015-10-07T09:14:37.514,ASL/16/3937*2C

2015-10-07T11:47:43.636,66CC AAAA, E,5A,2015-10-07T09:14:37.514,ASL/16/3937*2C

2015-10-07T11:47:45.620,66CC AAAA, E,5A,2015-10-07T09:14:37.514,ASL/16/3937*2C

2015-10-07T11:48:11.029,66CC AA80, F,1A,2015-10-07T09:14:37.514,ASL/16/3937*2C

2015-10-07T11:48:13.015,66CC AAAA, E,09,2015-10-07T09:14:37.514,ASL/16/3937*2C

2015-10-07T11:48:14.999,66CC AAAA, D,A9,2015-10-07T09:14:37.514,ASL/16/3937*2C

2015-10-07T11:48:32.358,66CC AAA0, E,89,2015-10-07T09:14:37.514,ASL/16/3937*2C

2015-10-07T11:48:34.341,66CC AAAA, F,98,2015-10-07T09:14:37.514,ASL/16/3937*2C

2015-10-07T11:48:42.162,66CC 8000, E,E9,2015-10-07T09:14:37.514,ASL/16/3937*2C

2015-10-07T11:48:44.147,66CC AAAA, F,A9,2015-10-07T09:14:37.514,ASL/16/3937*2C

2015-10-07T11:48:46.131,66CC AAAA, F,98,2015-10-07T09:14:37.514,ASL/16/3937*2C

2015-10-07T11:48:48.114,66CC AAAA, F,E8,2015-10-07T09:14:37.514,ASL/16/3937*2C

2015-10-07T11:48:53.221,66CC 0000, 0,78,2015-10-07T09:14:37.514,ASL/16/3937*2C

2015-10-07T11:48:55.207,66CC AAAA, 0,B8,2015-10-07T09:14:37.514,ASL/16/3937*2C

2015-10-07T11:48:57.193,66CC AAAA, 1,E8,2015-10-07T09:14:37.514,ASL/16/3937*2C

2015-10-07T11:48:59.175,66CC AAAA, 1,48,2015-10-07T09:14:37.514,ASL/16/3937*2C

2015-10-07T11:50:03.704,0000 0000, 1,68,2015-10-07T09:14:37.514,ASL/16/3937*2C

2015-10-07T11:50:19.447,66CC AAAA, 0,88,2015-10-07T09:14:37.514,ASL/16/3937*2C

2015-10-07T11:50:21.434,66CC AAAA, F,C8,2015-10-07T09:14:37.514,ASL/16/3937*2C

2015-10-07T11:50:23.416,66CC AAAA, 1,F8,2015-10-07T09:14:37.514,ASL/16/3937*2C

2015-10-07T11:50:34.436,0000 0000, 2,08,2015-10-07T09:14:37.514,ASL/16/3937*2C

2015-10-07T11:50:36.419,66CC AAAA, F,E8,2015-10-07T09:14:37.514,ASL/16/3937*2C

2015-10-07T11:53:37.114,6000 0000, 0,68,2015-10-07T09:14:37.514,ASL/16/3937*2C

2015-10-07T11:58:32.882,66CC AAAA, 0,B8,2015-10-07T09:14:37.514,ASL/16/3937*2C

2015-10-07T11:58:34.870,66CC AAAA, F,58,2015-10-07T09:14:37.514,ASL/16/3937*2C

2015-10-07T11:58:36.857,66CC AAAA, 0,B8,2015-10-07T09:14:37.514,ASL/16/3937*2C

2015-10-07T11:58:38.840,66CC AAAA, F,B9,2015-10-07T09:14:37.514,ASL/16/3937*2C

2015-10-07T11:58:50.449,66C0 0000, 0,38,2015-10-07T09:14:37.514,ASL/16/3937*2C

2015-10-07T11:58:52.437,66CC AAAA, F,B9,2015-10-07T09:14:37.514,ASL/16/3937*2C

2015-10-07T11:58:54.425,66CC AAAA, F,29,2015-10-07T09:14:37.514,ASL/16/3937*2C

2015-10-07T11:58:56.409,66CC AAAA, F,D8,2015-10-07T09:14:37.514,ASL/16/3937*2C

2015-10-07T11:59:41.657,66CC AAAA, F,38,2015-10-07T09:14:37.514,ASL/16/3937*2C

2015-10-07T11:59:43.643,66CC AAAA, C,AA,2015-10-07T09:14:37.514,ASL/16/3937*2C

2015-10-07T11:59:45.629,66CC AAAA, D,99,2015-10-07T09:14:37.514,ASL/16/3937*2C

2015-10-07T12:00:10.457,66CC AAAA, E,49,2015-10-07T09:14:37.514,ASL/16/3937*2C

2015-10-07T12:00:12.442,66CC AAAA, E,99,2015-10-07T09:14:37.514,ASL/16/3937*2C

2015-10-07T12:02:12.537,66CC AAAA, D,D8,2015-10-07T09:14:37.514,ASL/16/3937*2C

2015-10-07T12:02:14.523,66CC AAAA, E,78,2015-10-07T09:14:37.514,ASL/16/3937*2C

2015-10-07T12:06:10.200,66CC AAAA, E,88,2015-10-07T09:14:37.514,ASL/16/3937*2C

2015-10-07T12:06:12.183,66CC AAAA, D,29,2015-10-07T09:14:37.514,ASL/16/3937*2C

2015-10-07T12:06:52.663,6600 0000, D,D8,2015-10-07T09:14:37.514,ASL/16/3937*2C

2015-10-07T12:07:37.258,66CC AAAA, E,49,2015-10-07T09:14:37.514,ASL/16/3937*2C

2015-10-07T12:07:39.244,66CC AAAA, E,79,2015-10-07T09:14:37.514,ASL/16/3937*2C

2015-10-07T12:07:41.232,66CC AAAA, D,B8,2015-10-07T09:14:37.514,ASL/16/3937*2C

2015-10-07T12:07:43.215,66CC AAAA, E,B9,2015-10-07T09:14:37.514,ASL/16/3937*2C

2015-10-07T12:08:40.233,66CC 0000, E,A8,2015-10-07T09:14:37.514,ASL/16/3937*2C

2015-10-07T12:08:42.216,66CC AAAA, F,48,2015-10-07T09:14:37.514,ASL/16/3937*2C

2015-10-07T12:08:44.203,66CC AAAA, E,B8,2015-10-07T09:14:37.514,ASL/16/3937*2C

2015-10-07T12:09:02.581,66CC AAAA, F,C9,2015-10-07T09:14:37.514,ASL/16/3937*2C

2015-10-07T12:09:04.569,66CC AAAA, D,09,2015-10-07T09:14:37.514,ASL/16/3937*2C

2015-10-07T12:09:06.557,66CC AAAA, D,BA,2015-10-07T09:14:37.514,ASL/16/3937*2C

2015-10-07T12:09:08.544,66CC AAAA, D,39,2015-10-07T09:14:37.514,ASL/16/3937*2C

2015-10-07T12:14:32.350,66CC AAAA, F,49,2015-10-07T09:14:37.514,ASL/16/3937*2C

2015-10-07T12:14:34.333,66CC AAAA, D,49,2015-10-07T09:14:37.514,ASL/16/3937*2C

2015-10-07T12:15:32.747,66CC AA00, D,68,2015-10-07T09:14:37.514,ASL/16/3937*2C

2015-10-07T12:20:35.976,66CC AAAA, D,38,2015-10-07T09:14:37.514,ASL/16/3937*2C

2015-10-07T12:26:09.419,66CC AAAA, F,38,2015-10-07T09:14:37.514,ASL/16/3937*2C

2015-10-07T12:26:11.407,66CC AAAA, D,A8,2015-10-07T09:14:37.514,ASL/16/3937*2C

2015-10-07T12:26:13.392,66CC AAAA, C,D9,2015-10-07T09:14:37.514,ASL/16/3937*2C

2015-10-07T12:36:58.893,66CC AAAA, E,EA,2015-10-07T09:14:37.514,ASL/16/3937*2C

2015-10-07T12:37:00.876,66CC AAAA, E,69,2015-10-07T09:14:37.514,ASL/16/3937*2C

2015-10-07T12:38:08.521,66CC AAA8, E,C9,2015-10-07T09:14:37.514,ASL/16/3937*2C

2015-10-07T12:38:10.506,66CC AAAA, D,39,2015-10-07T09:14:37.514,ASL/16/3937*2C

2015-10-07T12:38:12.491,66CC AAAA, F,18,2015-10-07T09:14:37.514,ASL/16/3937*2C

2015-10-07T12:38:14.473,66CC AAAA, F,78,2015-10-07T09:14:37.514,ASL/16/3937*2C

2015-10-07T12:39:26.775,6000 0000, 0,28,2015-10-07T09:14:37.514,ASL/16/3937*2C

2015-10-07T12:44:43.986,66CC AAAA, F,B9,2015-10-07T09:14:37.514,ASL/16/3937*2C

2015-10-07T12:44:45.971,66CC AAAA, E,98,2015-10-07T09:14:37.514,ASL/16/3937*2C

2015-10-07T12:45:27.404,66CC AAAA, D,B8,2015-10-07T09:14:37.514,ASL/16/3937*2C

2015-10-07T12:45:29.391,66CC AAAA, E,A9,2015-10-07T09:14:37.514,ASL/16/3937*2C

2015-10-07T12:45:31.373,66CC AAAA, 0,89,2015-10-07T09:14:37.514,ASL/16/3937*2C

2015-10-07T12:45:45.482,6000 0000, F,58,2015-10-07T09:14:37.514,ASL/16/3937*2C

2015-10-07T12:45:47.468,66CC AAAA, D,B9,2015-10-07T09:14:37.514,ASL/16/3937*2C

2015-10-07T12:51:08.338,66CC AAAA, F,28,2015-10-07T09:14:37.514,ASL/16/3937*2C

2015-10-07T12:54:58.662,66CC AAAA, F,98,2015-10-07T09:14:37.514,ASL/16/3937*2C

2015-10-07T12:55:00.650,66CC AAAA, E,E9,2015-10-07T09:14:37.514,ASL/16/3937*2C

2015-10-07T12:55:02.637,66CC AAAA, E,E9,2015-10-07T09:14:37.514,ASL/16/3937*2C

2015-10-07T12:55:04.622,66CC AAAA, E,49,2015-10-07T09:14:37.514,ASL/16/3937*2C

2015-10-07T12:55:06.606,66CC AAAA, E,69,2015-10-07T09:14:37.514,ASL/16/3937*2C

2015-10-07T12:55:08.589,66CC AAAA, C,7C,2015-10-07T09:14:37.514,ASL/16/3937*2C

2015-10-07T12:59:48.142,66CC 0000, F,28,2015-10-07T09:14:37.514,ASL/16/3937*2C

2015-10-07T12:59:50.125,66CC AAAA, F,59,2015-10-07T09:14:37.514,ASL/16/3937*2C

2015-10-07T13:02:13.223,6400 0000, 0,08,2015-10-07T09:14:37.514,ASL/16/3937*2C

2015-10-07T13:02:15.206,66CC AAAA, F,E8,2015-10-07T09:14:37.514,ASL/16/3937*2C

2015-10-07T13:02:23.053,66CC AAAA, F,99,2015-10-07T09:14:37.514,ASL/16/3937*2C

2015-10-07T13:02:25.036,66CC AAAA, F,E9,2015-10-07T09:14:37.514,ASL/16/3937*2C

2015-10-07T13:17:09.275,66CC A000, F,E8,2015-10-07T09:14:37.514,ASL/16/3937*2C

2015-10-07T13:17:13.249,66CC AAAA, E,FA,2015-10-07T09:14:37.514,ASL/16/3937*2C

2015-10-07T13:17:15.234,66CC AAAA, E,3A,2015-10-07T09:14:37.514,ASL/16/3937*2C

2015-10-07T13:18:52.352,66CC AAAA, E,98,2015-10-07T09:14:37.514,ASL/16/3937*2C

2015-10-07T13:19:05.147,66CC AAAA, D,29,2015-10-07T09:14:37.514,ASL/16/3937*2C

2015-10-07T13:19:07.166,66CC AAAA, E,08,2015-10-07T09:14:37.514,ASL/16/3937*2C

2015-10-07T13:19:09.115,66CC AAAA, D,F9,2015-10-07T09:14:37.514,ASL/16/3937*2C

2015-10-07T13:19:29.941,66CC AAAA, F,59,2015-10-07T09:14:37.514,ASL/16/3937*2C

2015-10-07T13:19:42.026,66CC AAAA, F,19,2015-10-07T09:14:37.514,ASL/16/3937*2C

2015-10-07T13:19:56.739,66C0 0000, E,98,2015-10-07T09:14:37.514,ASL/16/3937*2C

2015-10-07T13:19:58.723,66CC AAAA, F,09,2015-10-07T09:14:37.514,ASL/16/3937*2C

2015-10-07T13:20:16.068,66CC AAAA, F,F8,2015-10-07T09:14:37.514,ASL/16/3937*2C

2015-10-07T13:20:18.055,66CC AAAA, E,CB,2015-10-07T09:14:37.514,ASL/16/3937*2C

2015-10-07T13:20:20.043,66CC AAAA, D,A8,2015-10-07T09:14:37.514,ASL/16/3937*2C

2015-10-07T13:20:22.030,66CC AAAA, E,5A,2015-10-07T09:14:37.514,ASL/16/3937*2C

2015-10-07T13:20:24.013,66CC AAAA, F,09,2015-10-07T09:14:37.514,ASL/16/3937*2C

2015-10-07T13:30:42.999,66CC 8000, E,D9,2015-10-07T09:14:37.514,ASL/16/3937*2C

2015-10-07T13:49:17.457,66CC AAAA, E,8A,2015-10-07T09:14:37.514,ASL/16/3937*2C

2015-10-07T13:49:19.445,66CC AAAA, E,88,2015-10-07T09:14:37.514,ASL/16/3937*2C

2015-10-07T13:49:21.429,66CC AAAA, F,19,2015-10-07T09:14:37.514,ASL/16/3937*2C

2015-10-07T13:49:23.411,66CC AAAA, E,D9,2015-10-07T09:14:37.514,ASL/16/3937*2C

2015-10-07T13:49:47.587,66C0 0000, E,B9,2015-10-07T09:14:37.514,ASL/16/3937*2C

2015-10-07T13:49:49.573,66CC AAAA, E,89,2015-10-07T09:14:37.514,ASL/16/3937*2C

2015-10-07T13:49:51.556,66CC AAAA, F,B8,2015-10-07T09:14:37.514,ASL/16/3937*2C

2015-10-07T13:50:29.243,66CC A800, F,D9,2015-10-07T09:14:37.514,ASL/16/3937*2C

2015-10-07T14:01:10.339,66CC AAAA, C,DA,2015-10-07T09:14:37.514,ASL/16/3937*2C

2015-10-07T14:01:12.326,66CC AAAA, E,99,2015-10-07T09:14:37.514,ASL/16/3937*2C

