Detection_date,Detection_time,Tag_ID,Signal_strength,Connection,Session_date,Session_time2015-09-23T15:28:45.672,E3B2 6BDE, A,E1,2015-09-23T15:28:45.017,ASL/16/3937*23

2015-09-23T16:21:46.995,28FA 24FF, 6,CD,2015-09-23T15:28:45.017,ASL/16/3937*23
2015-09-25T13:16:53.935,5566 6652, F,19,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-25T13:16:54.945,5566 6652, E,F8,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-25T13:16:55.954,5566 6652, F,19,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-25T13:16:56.189,5566 6652, F,18,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-25T13:16:56.964,5566 4B2A, D,49,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-25T13:16:57.178,5566 6652, F,2A,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-25T13:16:57.973,5566 4B2A, D,48,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-25T13:16:58.165,5566 6652, F,19,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-25T13:16:58.982,5566 4B2A, D,69,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-25T13:16:59.151,5566 6652, F,29,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-25T13:16:59.992,557F FFC0, D,99,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-25T13:17:01.001,5566 6652, F,2A,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-25T13:17:02.011,5566 6652, F,18,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-25T13:17:03.021,5566 6652, F,19,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-25T13:17:04.030,5566 6652, F,08,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-25T13:17:05.039,5566 6652, F,19,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-25T13:17:06.048,5566 6652, F,19,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-25T13:17:07.056,5566 6652, F,19,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-25T13:17:07.826,5566 6652, F,29,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-25T13:17:08.065,5566 4B2A, D,D8,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-25T13:17:08.815,5566 6652, F,18,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-25T13:17:09.073,5566 4B2A, D,88,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-25T13:17:09.802,5566 6652, F,29,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-25T13:17:10.081,5566 4B2A, D,E8,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-25T13:17:10.788,5566 6652, F,29,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-25T13:17:11.090,557F FFE0, D,C9,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-25T13:17:12.098,5566 6652, F,18,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-25T13:17:13.106,5566 6652, F,2A,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-25T13:17:14.114,5566 6652, F,39,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-25T13:17:15.122,5566 6652, F,19,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-25T13:17:16.130,5566 6652, F,19,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-25T13:17:17.137,5566 6652, F,28,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-25T13:17:17.767,5566 6652, F,19,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-25T13:17:18.145,66AD B4CC, F,A9,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-25T13:17:18.748,5566 6652, F,19,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-25T13:17:19.153,66BF FFF0, F,8B,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-25T13:17:19.215,5566 6652, F,29,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-25T13:17:20.161,5566 4B2A, D,89,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-25T13:17:21.169,5566 6652, F,19,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-25T13:17:22.176,5566 6652, F,29,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-25T13:17:23.184,5566 6652, F,2B,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-25T13:17:27.813,5566 67FF, F,1A,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-25T13:17:28.826,5566 6652, F,4A,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-25T13:17:29.838,5566 6652, F,4A,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-25T13:17:30.667,5566 6652, F,09,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-25T13:17:30.850,5566 4B2A, D,A9,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-25T13:17:31.656,5566 6652, F,2A,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-25T13:17:31.861,5566 4B2A, D,28,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-25T13:17:32.643,5566 6652, F,18,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-25T13:17:32.871,5566 4B2A, D,49,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-25T13:17:33.629,5566 6652, E,F9,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-25T13:17:33.882,557F FFC0, D,89,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-25T13:17:34.892,5566 6652, F,19,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-25T13:17:35.902,5566 6652, F,08,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-25T13:17:36.911,5566 6652, F,18,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-25T13:17:37.921,5566 6652, F,18,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-25T13:17:38.931,5566 6652, F,29,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-25T13:17:39.941,5566 6652, F,08,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-25T13:17:40.949,5566 6652, F,2A,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-25T13:17:41.994,5566 6652, F,29,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-25T13:17:42.365,5566 6652, F,29,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-25T13:17:42.968,5566 4B2A, D,68,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-25T13:17:43.354,5566 6652, F,18,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-25T13:17:43.977,5566 4B2A, D,48,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-25T13:17:44.342,5566 6652, F,4A,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-25T13:17:44.987,5566 4B2A, D,69,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-25T13:17:45.327,5566 6652, F,18,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-25T13:17:45.997,553F FFE0, D,6A,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-25T13:17:47.007,5566 6652, F,19,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-25T13:17:47.586,5566 6652, F,29,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-25T13:17:48.018,66CC D2D2, F,2A,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-25T13:17:48.581,5566 6652, F,19,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-25T13:17:49.028,7FFF 8000, F,1A,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-25T13:17:50.039,5566 6652, F,19,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-25T13:17:51.051,5566 6652, F,28,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-25T13:17:52.062,5566 6652, F,2A,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-25T13:17:53.075,5566 6652, F,29,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-25T13:17:53.816,5566 6652, F,29,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-25T13:17:54.087,5566 4B2A, D,49,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-25T13:17:54.805,5566 6652, F,28,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-25T13:17:55.100,5566 4B2A, D,28,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-25T13:17:55.792,5566 6652, F,18,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-25T13:17:56.114,5566 4B2A, D,28,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-25T13:17:56.777,5566 6652, F,29,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-25T13:17:57.127,5FFF F800, D,88,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-25T13:17:58.140,5566 6652, F,28,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-25T13:17:59.152,5566 6652, F,19,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-25T13:18:00.164,5566 6652, F,29,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-25T13:18:01.177,5566 6652, F,19,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-25T13:18:02.189,5566 6652, E,F8,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-25T13:18:03.202,5566 6652, F,09,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-25T13:18:04.215,5566 6652, F,18,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-25T13:18:05.229,5566 6652, F,19,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-25T13:18:05.331,5566 6652, F,19,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-25T13:18:06.242,5566 4B2A, D,68,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-25T13:18:06.320,5566 6652, F,18,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-25T13:18:07.255,5566 4B2A, D,A8,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-25T13:18:08.304,5566 6652, F,19,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-25T13:18:09.282,5566 6652, F,19,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-25T13:18:10.295,5566 6652, F,19,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-25T13:18:10.886,5566 6652, F,39,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-25T13:18:11.308,66AD B4CC, F,98,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-25T13:18:11.868,5566 6652, F,19,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-25T13:18:12.321,66BF FFF0, F,8B,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-25T13:18:13.334,5566 6652, F,29,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-25T13:18:14.348,5566 6652, F,18,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-25T13:18:15.361,5566 6652, F,08,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-25T13:18:16.374,5566 6652, F,18,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-25T13:18:17.031,5566 6652, F,18,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-25T13:18:17.386,5566 4B2A, D,D8,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-25T13:18:18.020,5566 6652, E,F8,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-25T13:18:18.400,5566 4B2A, D,E8,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-25T13:18:19.007,5566 6652, F,29,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-25T13:18:19.413,5566 4B2A, D,C8,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-25T13:18:19.993,5566 6652, E,F8,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-25T13:18:20.426,55FF FF80, D,A9,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-25T13:18:21.439,5566 6652, F,19,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-25T13:18:22.453,5566 6652, F,08,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-25T13:18:23.467,5566 6652, F,09,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-25T13:18:24.480,5566 6652, F,19,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-25T13:18:25.494,5566 6652, F,29,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-25T13:18:26.508,5566 6652, F,19,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-25T13:18:27.521,5566 6652, F,29,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-25T13:18:28.535,5566 6652, F,19,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-25T13:18:28.731,5566 6652, E,F9,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-25T13:18:29.548,5566 4B2A, D,98,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-25T13:18:29.720,5566 6652, F,19,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-25T13:18:30.560,5566 4B2A, D,78,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-25T13:18:30.707,5566 6652, F,08,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-25T13:18:31.572,5566 4B2A, D,89,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-25T13:18:31.693,5566 6652, F,19,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-25T13:18:32.584,553F FFE0, D,39,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-25T13:18:33.595,5566 6652, F,08,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-25T13:18:34.606,5566 6652, F,29,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-25T13:18:35.617,5566 6652, F,19,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-25T13:18:36.628,5566 6652, F,19,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-25T13:18:37.640,5566 6652, F,2A,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-25T13:18:38.651,5566 6652, F,18,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-25T13:18:39.663,5566 6652, F,28,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-25T13:18:40.245,5566 6652, F,29,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-25T13:18:40.675,5566 4B2A, D,68,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-25T13:18:41.234,5566 6652, F,3A,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-25T13:18:41.687,5566 4B2A, D,18,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-25T13:18:42.222,5566 6652, F,18,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-25T13:18:42.734,5566 4B2A, C,F9,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-25T13:18:43.207,5566 6652, F,29,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-25T13:18:43.710,7FFF E000, D,29,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-25T13:18:44.722,5566 6652, F,19,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-25T13:18:45.734,5566 6652, F,18,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-25T13:18:46.746,5566 6652, F,18,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-25T13:18:47.758,5566 6652, F,18,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-25T13:18:48.769,5566 6652, F,29,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-25T13:18:49.780,5566 6652, F,29,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-25T13:18:50.791,5566 6652, F,19,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-25T13:18:51.761,5566 6652, F,2A,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-25T13:18:52.750,5566 4B2A, D,79,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-25T13:18:52.812,5566 4B2A, D,68,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-25T13:18:53.737,5566 6652, F,19,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-25T13:18:53.822,5566 4B2A, D,48,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-25T13:18:54.723,5566 6652, F,19,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-25T13:18:54.832,553F FFE0, D,59,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-25T13:18:55.841,5566 6652, F,29,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-25T13:18:56.850,5566 6652, F,09,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-25T13:18:57.859,5566 6652, F,49,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-25T13:18:58.867,5566 6652, F,29,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-25T13:19:03.461,5566 6653, F,19,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-25T13:19:03.664,5566 4F2A, E,0E,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-25T13:19:04.450,5566 6652, F,19,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-25T13:19:04.677,5566 4B2A, D,38,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-25T13:19:05.437,5566 6652, F,19,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-25T13:19:05.689,5566 4B2A, D,38,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-25T13:19:06.423,5566 6652, F,19,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-25T13:19:06.701,553F FFC0, D,59,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-25T13:19:07.713,5566 6652, F,09,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-25T13:19:08.723,5566 6652, F,09,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-25T13:19:08.916,5566 6652, F,19,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-25T13:19:09.733,66AD B4CC, F,99,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-25T13:19:09.897,5566 6652, F,29,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-25T13:19:10.742,66BF FFF0, F,AB,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-25T13:19:11.752,5566 6652, F,29,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-25T13:19:12.761,5566 6652, F,29,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-25T13:19:13.769,5566 6652, F,19,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-25T13:19:14.778,5566 6652, F,19,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-25T13:19:15.160,5566 6652, F,19,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-25T13:19:15.785,5566 4B2A, D,88,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-25T13:19:16.149,5566 6652, F,19,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-25T13:19:16.793,5566 4B2A, D,89,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-25T13:19:17.137,5566 67FF, F,19,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-25T13:19:18.123,5566 4B2A, D,28,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-25T13:19:22.327,557F FFC0, D,49,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-25T13:19:23.339,5566 6652, F,2A,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-25T13:19:24.351,5566 6652, F,18,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-25T13:19:25.361,5566 6652, F,19,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-25T13:19:26.369,5566 6652, F,2A,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-25T13:19:26.675,5566 6652, F,2A,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-25T13:19:27.377,5566 4B2A, C,F9,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-25T13:19:27.664,5566 667F, F,19,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-25T13:19:28.651,5566 4B2A, D,39,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-25T13:19:29.637,5566 4B2A, D,19,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-25T13:19:34.494,557F FFC0, C,FA,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-25T13:19:35.505,5566 6652, F,09,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-25T13:19:36.514,5566 6652, F,19,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-25T13:19:38.313,5566 67FF, F,1A,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-25T13:19:39.302,5566 4B2A, D,39,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-25T13:19:40.289,5566 4B2A, D,38,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-25T13:19:41.275,5566 4B2A, D,69,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-25T13:19:49.579,557F FFE0, D,68,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-25T13:19:49.948,5566 6652, F,29,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-25T13:19:50.589,5566 4B2A, D,99,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-25T13:19:50.937,5566 6652, F,19,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-25T13:19:51.597,5566 4B2A, D,B8,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-25T13:19:51.924,5567 FFFF, F,1A,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-25T13:20:01.336,5566 4B2A, D,68,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-25T13:20:02.325,5566 4B2A, C,F9,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-25T13:20:03.313,5566 4B2A, D,29,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-25T13:20:04.298,5566 4B2A, D,09,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-25T13:20:04.881,5FFF F800, D,38,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-25T13:20:09.444,66CC D2D2, E,FA,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-25T13:20:10.453,5566 6652, F,1A,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-25T13:20:11.460,5566 6652, F,18,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-25T13:20:12.725,57FF FFC0, F,1A,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-25T13:20:13.714,5566 4B2A, D,39,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-25T13:20:14.702,5566 4B2A, D,99,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-25T13:20:15.687,5566 4B2A, D,59,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-25T13:20:18.327,557F FFC0, D,49,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-25T13:20:19.309,66AD B4CC, F,78,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-25T13:20:24.359,67FF FF80, F,89,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-25T13:20:25.348,5566 4B2A, D,79,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-25T13:20:26.336,5566 4B2A, D,68,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-25T13:20:27.322,5566 4B2A, D,38,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-25T13:20:35.994,557F FFE0, D,58,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-25T13:20:36.983,5566 4B2A, D,49,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-25T13:20:37.971,5566 4B2A, D,48,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-25T13:20:38.956,5566 4B2A, D,28,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-25T13:20:42.188,557F FFC0, D,29,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-25T13:20:43.197,5566 6652, F,09,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-25T13:20:47.445,5566 6653, F,09,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-25T13:20:48.434,5566 4B2A, D,29,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-25T13:20:49.421,5566 4B2A, D,48,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-25T13:20:50.407,5566 4B2A, D,38,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-25T13:20:59.884,7FFF C000, D,69,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-25T13:21:00.871,5566 4B2A, D,09,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-25T13:21:01.857,5566 4B2A, C,F9,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-25T13:21:09.096,553F FFC0, D,39,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-25T13:21:10.105,5566 6652, F,29,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-25T13:21:10.591,5566 6652, F,09,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-25T13:21:11.580,5566 4B2A, D,58,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-25T13:21:12.568,5566 4B2A, D,88,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-25T13:21:13.553,5566 4B2A, D,89,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-25T13:21:22.041,557F FFC0, D,A9,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-25T13:21:23.030,5566 4B2A, D,58,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-25T13:21:24.017,5566 4B2A, D,48,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-25T13:21:25.002,5566 4B2A, D,39,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-25T13:21:30.315,57FF FC00, D,39,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-25T13:21:31.324,5566 6652, F,29,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-25T13:21:32.331,5566 6652, F,29,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-25T13:21:33.553,9FFF F800, F,2A,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-25T13:21:34.099,5566 4B2A, D,28,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-25T13:21:34.542,66AD B4CC, F,88,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-25T13:21:35.080,5566 4B2A, D,18,2015-09-25T13:16:08.017,ASL/16/3937*24

2015-09-25T13:21:35.529,7FFF FE00, F,8A,2015-09-25T13:16:08.017,ASL/16/3937*24

